record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,country_code,access_code,plan_specific,notes,source_url,scraped_at
152,U Mobile,Gambia,Other,postpaid,3.38,3.38,0.35,220.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
153,U Mobile,Georgia,Other,prepaid,3.38,3.38,0.35,995.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
154,U Mobile,Georgia,Other,postpaid,3.38,3.38,0.35,995.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
155,U Mobile,Germany,Europe,prepaid,0.98,0.98,0.35,49.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
156,U Mobile,Germany,Europe,postpaid,0.98,0.98,0.35,49.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
157,U Mobile,Ghana,Africa,prepaid,3.38,3.38,0.35,233.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
158,U Mobile,Ghana,Africa,postpaid,3.38,3.38,0.35,233.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
159,U Mobile,Gibraltar,Other,prepaid,3.38,3.38,0.35,350.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
160,U Mobile,Gibraltar,Other,postpaid,3.38,3.38,0.35,350.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
161,U Mobile,Greece,Europe,prepaid,2.38,2.38,0.35,30.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
162,U Mobile,Greece,Europe,postpaid,2.38,2.38,0.35,30.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
163,U Mobile,Greenland,Other,prepaid,3.38,3.38,0.35,299.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
164,U Mobile,Greenland,Other,postpaid,3.38,3.38,0.35,299.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
165,U Mobile,Grenada,Other,prepaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
166,U Mobile,Grenada,Other,postpaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
167,U Mobile,Guadeloupe,Other,prepaid,3.38,3.38,0.35,590.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
168,U Mobile,Guadeloupe,Other,postpaid,3.38,3.38,0.35,590.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
169,U Mobile,Guam,Oceania,prepaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
170,U Mobile,Guam,Oceania,postpaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
171,U Mobile,Guatemala,Other,prepaid,3.38,3.38,0.35,502.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
172,U Mobile,Guatemala,Other,postpaid,3.38,3.38,0.35,502.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
173,U Mobile,Guernsey,Other,prepaid,0.99,0.8,0.35,44.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
174,U Mobile,Guernsey,Other,postpaid,0.99,0.8,0.35,44.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
175,U Mobile,Guinea +224),Other,prepaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
176,U Mobile,Guinea +224),Other,postpaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
177,U Mobile,Guinea Bissau,Other,prepaid,4.38,4.38,0.35,245.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
178,U Mobile,Guinea Bissau,Other,postpaid,4.38,4.38,0.35,245.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
179,U Mobile,Guyana,South America,prepaid,3.38,3.38,0.35,592.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
180,U Mobile,Guyana,South America,postpaid,3.38,3.38,0.35,592.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
181,U Mobile,Haiti,Other,prepaid,3.38,3.38,0.35,509.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
182,U Mobile,Haiti,Other,postpaid,3.38,3.38,0.35,509.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
183,U Mobile,Honduras,Other,prepaid,3.38,3.38,0.35,504.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
184,U Mobile,Honduras,Other,postpaid,3.38,3.38,0.35,504.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
185,U Mobile,Hong Kong,East Asia,prepaid,0.58,0.28,0.35,852.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
186,U Mobile,Hong Kong,East Asia,postpaid,0.58,0.28,0.35,852.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
187,U Mobile,Hungary,Europe,prepaid,3.38,3.38,0.35,36.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
188,U Mobile,Hungary,Europe,postpaid,3.38,3.38,0.35,36.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
189,U Mobile,Iceland,Other,prepaid,2.38,0.28,0.35,354.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
190,U Mobile,Iceland,Other,postpaid,2.38,0.28,0.35,354.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
191,U Mobile,India,South Asia,prepaid,0.12,0.12,0.35,91.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
192,U Mobile,India,South Asia,postpaid,1.9,1.9,0.35,91.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
193,U Mobile,Indonesia,Southeast Asia,prepaid,0.18,0.18,0.35,62.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
194,U Mobile,Indonesia,Southeast Asia,postpaid,2.0,2.0,0.35,62.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
195,U Mobile,Iran,Middle East,prepaid,1.36,1.36,0.35,98.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
196,U Mobile,Iran,Middle East,postpaid,2.4,2.4,0.35,98.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
197,U Mobile,Iraq,Middle East,prepaid,1.38,1.38,0.35,964.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
198,U Mobile,Iraq,Middle East,postpaid,1.38,1.38,0.35,964.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
199,U Mobile,Ireland,Europe,prepaid,2.38,2.38,0.35,353.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
200,U Mobile,Ireland,Europe,postpaid,2.38,2.38,0.35,353.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
201,U Mobile,Isle of Man,Other,prepaid,0.99,0.8,0.35,44.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
202,U Mobile,Isle of Man,Other,postpaid,0.99,0.8,0.35,44.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
203,U Mobile,Israel,Middle East,prepaid,3.38,3.38,0.35,972.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
204,U Mobile,Israel,Middle East,postpaid,3.38,3.38,0.35,972.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
205,U Mobile,Italy,Europe,prepaid,1.38,1.38,0.35,39.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
206,U Mobile,Italy,Europe,postpaid,1.38,1.38,0.35,39.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
207,U Mobile,Ivory Coast,Other,prepaid,3.38,3.38,0.35,225.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
208,U Mobile,Ivory Coast,Other,postpaid,3.38,3.38,0.35,225.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
209,U Mobile,Jamaica,Other,prepaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
210,U Mobile,Jamaica,Other,postpaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
211,U Mobile,Japan,East Asia,prepaid,0.98,0.28,0.35,81.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
212,U Mobile,Japan,East Asia,postpaid,0.98,0.28,0.35,81.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
213,U Mobile,Jordan,Middle East,prepaid,1.38,1.38,0.35,962.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
214,U Mobile,Jordan,Middle East,postpaid,1.38,1.38,0.35,962.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
215,U Mobile,Kazakhstan,Other,prepaid,3.38,3.38,0.35,7.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
216,U Mobile,Kazakhstan,Other,postpaid,3.38,3.38,0.35,7.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
217,U Mobile,Kenya,Africa,prepaid,3.38,3.38,0.35,254.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
218,U Mobile,Kenya,Africa,postpaid,3.38,3.38,0.35,254.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
219,U Mobile,Kiribati,Other,prepaid,4.38,4.38,0.35,686.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
220,U Mobile,Kiribati,Other,postpaid,4.38,4.38,0.35,686.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
221,U Mobile,Kuwait,Middle East,prepaid,1.38,1.38,0.35,965.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
222,U Mobile,Kuwait,Middle East,postpaid,1.38,1.38,0.35,965.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
223,U Mobile,Kyrgyzstan,Other,prepaid,3.38,3.38,0.35,996.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
