record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
228,Yes,Latvia,Europe,prepaid,5.0,5.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
229,Yes,Lebanon,Middle East,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
230,Yes,Lebanon,Middle East,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
231,Yes,Lesotho,Africa,postpaid,5.8,5.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
232,Yes,Lesotho,Africa,prepaid,5.8,5.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
233,Yes,Liberia,Africa,postpaid,2.5,2.5,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
234,Yes,Liberia,Africa,prepaid,2.5,2.5,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
235,Yes,Libya,Africa,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
236,Yes,Libya,Africa,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
237,Yes,Liechtenstein,Europe,postpaid,10.0,10.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
238,Yes,Liechtenstein,Europe,prepaid,10.0,10.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
239,Yes,Lithuania,Europe,postpaid,5.0,5.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
240,Yes,Lithuania,Europe,prepaid,5.0,5.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
241,Yes,Luxembourg,Europe,postpaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
242,Yes,Luxembourg,Europe,prepaid,1.5,1.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
243,Yes,Macau,East Asia,postpaid,0.8,0.8,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
244,Yes,Macau,East Asia,prepaid,0.8,0.8,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
245,Yes,Macedonia,Europe,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
246,Yes,Macedonia,Europe,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
247,Yes,Madagascar,Africa,postpaid,4.4,4.4,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
248,Yes,Madagascar,Africa,prepaid,4.4,4.4,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
249,Yes,Malawi,Africa,postpaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
250,Yes,Malawi,Africa,prepaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
251,Yes,Maldives,South Asia,postpaid,7.5,7.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
252,Yes,Maldives,South Asia,prepaid,7.5,7.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
253,Yes,Mali,Africa,postpaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
254,Yes,Mali,Africa,prepaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
255,Yes,Malta,Europe,postpaid,2.4,2.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
256,Yes,Malta,Europe,prepaid,2.4,2.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
257,Yes,Marshall Islands,Oceania,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
258,Yes,Marshall Islands,Oceania,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
259,Yes,Martinique,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
260,Yes,Martinique,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
261,Yes,Mauritania,Africa,postpaid,4.8,4.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
262,Yes,Mauritania,Africa,prepaid,4.8,4.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
263,Yes,Mauritius,Africa,postpaid,1.38,1.38,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
264,Yes,Mauritius,Africa,prepaid,1.38,1.38,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
265,Yes,Mayotte,Africa,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
266,Yes,Mayotte,Africa,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
267,Yes,Mexico,North America,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
268,Yes,Mexico,North America,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
269,Yes,Micronesia,Oceania,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
270,Yes,Micronesia,Oceania,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
271,Yes,Moldova,Europe,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
272,Yes,Moldova,Europe,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
273,Yes,Monaco,Europe,postpaid,2.7,2.7,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
274,Yes,Monaco,Europe,prepaid,2.7,2.7,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
275,Yes,Mongolia,East Asia,postpaid,2.8,2.8,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
276,Yes,Mongolia,East Asia,prepaid,2.8,2.8,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
277,Yes,Montenegro,Europe,postpaid,2.9,2.9,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
278,Yes,Montenegro,Europe,prepaid,2.9,2.9,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
279,Yes,Montserrat,Caribbean,postpaid,4.0,4.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
280,Yes,Montserrat,Caribbean,prepaid,4.0,4.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
281,Yes,Morocco,Africa,postpaid,3.3,3.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
282,Yes,Morocco,Africa,prepaid,3.3,3.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
283,Yes,Mozambique,Africa,postpaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
284,Yes,Mozambique,Africa,prepaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
285,Yes,Myanmar,Southeast Asia,postpaid,1.5,1.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
286,Yes,Myanmar,Southeast Asia,prepaid,1.5,1.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
287,Yes,Namibia,Africa,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
288,Yes,Namibia,Africa,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
289,Yes,Nauru,Oceania,postpaid,11.15,11.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
290,Yes,Nauru,Oceania,prepaid,11.15,11.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
291,Yes,Nepal,South Asia,postpaid,0.95,0.95,0.35,,https://www.yes.my/roaming/,2026-05-18T02:45:50
292,Yes,Nepal,South Asia,prepaid,0.95,0.95,0.35,,https://www.yes.my/roaming/,2026-05-18T02:45:50
293,Yes,Netherlands,Europe,postpaid,2.28,1.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
294,Yes,Netherlands,Europe,prepaid,2.28,1.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
295,Yes,Netherlands Antilles,Caribbean,postpaid,1.8,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
296,Yes,Netherlands Antilles,Caribbean,prepaid,1.8,1.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
297,Yes,New Caledonia,Oceania,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
298,Yes,New Caledonia,Oceania,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
299,Yes,New Zealand,Oceania,postpaid,0.93,0.18,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
300,Yes,New Zealand,Oceania,prepaid,0.93,0.18,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
301,Yes,Nicaragua,Central America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
302,Yes,Nicaragua,Central America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
303,Yes,Niger,Africa,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
304,Yes,Niger,Africa,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
305,Yes,Nigeria,Africa,postpaid,1.28,1.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
306,Yes,Nigeria,Africa,prepaid,1.28,1.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
307,Yes,Niue,Oceania,postpaid,15.0,15.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
308,Yes,Niue,Oceania,prepaid,15.0,15.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
309,Yes,Norfolk Island,Oceania,postpaid,9.2,9.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
310,Yes,Norfolk Island,Oceania,prepaid,9.2,9.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
311,Yes,North Korea,East Asia,postpaid,7.7,7.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
312,Yes,North Korea,East Asia,prepaid,7.7,7.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
313,Yes,Northern Mariana Islands,Oceania,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
314,Yes,Northern Mariana Islands,Oceania,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
315,Yes,Norway,Europe,postpaid,1.5,1.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
316,Yes,Norway,Europe,prepaid,1.5,1.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
317,Yes,Oman,Middle East,postpaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
318,Yes,Oman,Middle East,prepaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
319,Yes,Pakistan,South Asia,postpaid,0.52,0.38,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
320,Yes,Pakistan,South Asia,prepaid,0.52,0.38,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
321,Yes,Palau,Oceania,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
322,Yes,Palau,Oceania,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
323,Yes,Palestine,Middle East,postpaid,2.78,2.78,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
324,Yes,Palestine,Middle East,prepaid,2.78,2.78,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
325,Yes,Panama,Central America,postpaid,3.2,3.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
326,Yes,Panama,Central America,prepaid,3.2,3.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
327,Yes,Papua New Guinea,Oceania,postpaid,15.0,15.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
328,Yes,Papua New Guinea,Oceania,prepaid,15.0,15.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
329,Yes,Paraguay,South America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
330,Yes,Paraguay,South America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
331,Yes,Peru,South America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
332,Yes,Peru,South America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
333,Yes,Philippines,Southeast Asia,postpaid,0.78,0.78,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
334,Yes,Philippines,Southeast Asia,prepaid,0.78,0.78,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
335,Yes,Poland,Europe,postpaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
336,Yes,Poland,Europe,prepaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
337,Yes,Portugal,Europe,postpaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
338,Yes,Portugal,Europe,prepaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
339,Yes,Puerto Rico,Caribbean,postpaid,0.5,0.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
340,Yes,Puerto Rico,Caribbean,prepaid,0.5,0.5,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
341,Yes,Qatar,Middle East,postpaid,1.12,1.12,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
342,Yes,Qatar,Middle East,prepaid,1.12,1.12,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
343,Yes,Reunion,Africa,postpaid,3.0,3.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
344,Yes,Reunion,Africa,prepaid,3.0,3.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
345,Yes,Romania,Europe,postpaid,2.15,2.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
346,Yes,Romania,Europe,prepaid,2.15,2.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
347,Yes,Russia,Europe,postpaid,11.3,11.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
348,Yes,Russia,Europe,prepaid,11.3,11.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
349,Yes,Rwanda,Africa,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
350,Yes,Rwanda,Africa,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
351,Yes,Saint Helena,Africa,postpaid,11.2,11.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
352,Yes,Saint Helena,Africa,prepaid,11.2,11.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
353,Yes,Saint Kitts and Nevis,Caribbean,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
354,Yes,Saint Kitts and Nevis,Caribbean,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
355,Yes,Saint Lucia,Caribbean,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
356,Yes,Saint Lucia,Caribbean,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
357,Yes,Saint Pierre and Miquelon,Caribbean,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
358,Yes,Saint Pierre and Miquelon,Caribbean,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
359,Yes,Saint Vincent and the Grenadines,Caribbean,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
360,Yes,Saint Vincent and the Grenadines,Caribbean,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
361,Yes,Samoa,Oceania,postpaid,7.9,7.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
362,Yes,Samoa,Oceania,prepaid,7.9,7.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
363,Yes,San Marino,Europe,postpaid,11.5,11.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
364,Yes,San Marino,Europe,prepaid,11.5,11.5,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
365,Yes,Sao Tome and Principe,Africa,postpaid,7.8,7.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
366,Yes,Sao Tome and Principe,Africa,prepaid,7.8,7.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
367,Yes,Saudi Arabia,Middle East,postpaid,5.2,5.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
368,Yes,Saudi Arabia,Middle East,prepaid,5.2,5.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
369,Yes,Senegal,Africa,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
370,Yes,Senegal,Africa,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
371,Yes,Serbia,Europe,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
372,Yes,Serbia,Europe,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
373,Yes,Seychelles,Africa,postpaid,3.7,3.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
374,Yes,Seychelles,Africa,prepaid,3.7,3.7,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
375,Yes,Sierra Leone,Africa,postpaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
376,Yes,Sierra Leone,Africa,prepaid,2.8,2.8,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
377,Yes,Singapore,Southeast Asia,postpaid,0.27,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
378,Yes,Singapore,Southeast Asia,prepaid,0.27,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
379,Yes,Slovakia,Europe,postpaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
380,Yes,Slovakia,Europe,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
381,Yes,Slovenia,Europe,postpaid,2.4,2.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
382,Yes,Slovenia,Europe,prepaid,2.4,2.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
383,Yes,Solomon Islands,Oceania,postpaid,11.15,11.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
384,Yes,Solomon Islands,Oceania,prepaid,11.15,11.15,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
385,Yes,Somalia,Africa,postpaid,4.85,4.85,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
386,Yes,Somalia,Africa,prepaid,4.85,4.85,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
387,Yes,South Africa,Africa,postpaid,2.38,2.38,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
388,Yes,South Africa,Africa,prepaid,2.38,2.38,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
389,Yes,South Korea,East Asia,postpaid,0.43,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
390,Yes,South Korea,East Asia,prepaid,0.43,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
391,Yes,Spain,Europe,postpaid,2.9,2.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
392,Yes,Spain,Europe,prepaid,2.9,2.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
393,Yes,Sri Lanka,South Asia,postpaid,0.88,0.88,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
394,Yes,Sri Lanka,South Asia,prepaid,0.88,0.88,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
395,Yes,Sudan,Africa,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
396,Yes,Sudan,Africa,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
397,Yes,Suriname,South America,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
398,Yes,Suriname,South America,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
399,Yes,Swaziland,Africa,postpaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
400,Yes,Swaziland,Africa,prepaid,2.8,2.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
401,Yes,Sweden,Europe,postpaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
402,Yes,Sweden,Europe,prepaid,2.28,2.28,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
403,Yes,Switzerland,Europe,postpaid,3.0,3.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
404,Yes,Switzerland,Europe,prepaid,3.0,3.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
405,Yes,Syria,Middle East,postpaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
406,Yes,Syria,Middle East,prepaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
407,Yes,Taiwan,East Asia,postpaid,0.48,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
408,Yes,Taiwan,East Asia,prepaid,0.48,0.18,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
409,Yes,Tajikistan,Central Asia,postpaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
410,Yes,Tajikistan,Central Asia,prepaid,1.8,1.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
411,Yes,Tanzania,Africa,postpaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
412,Yes,Tanzania,Africa,prepaid,2.2,2.2,0.38,,https://www.yes.my/roaming/,2026-05-18T02:45:50
413,Yes,Thailand,Southeast Asia,postpaid,0.4,0.4,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
414,Yes,Thailand,Southeast Asia,prepaid,0.4,0.4,0.18,,https://www.yes.my/roaming/,2026-05-18T02:45:50
415,Yes,Timor-Leste,Southeast Asia,postpaid,6.0,6.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
416,Yes,Timor-Leste,Southeast Asia,prepaid,6.0,6.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
417,Yes,Togo,Africa,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
418,Yes,Togo,Africa,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
419,Yes,Tokelau,Oceania,postpaid,14.8,14.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
420,Yes,Tokelau,Oceania,prepaid,14.8,14.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
421,Yes,Tonga,Oceania,postpaid,8.0,8.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
422,Yes,Tonga,Oceania,prepaid,8.0,8.0,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
423,Yes,Trinidad and Tobago,Caribbean,postpaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
424,Yes,Trinidad and Tobago,Caribbean,prepaid,2.8,2.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
425,Yes,Tunisia,Africa,postpaid,5.8,5.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
426,Yes,Tunisia,Africa,prepaid,5.8,5.8,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
427,Yes,Turkey,Middle East,postpaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
428,Yes,Turkey,Middle East,prepaid,2.78,2.78,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
429,Yes,Turkmenistan,Central Asia,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
430,Yes,Turkmenistan,Central Asia,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
431,Yes,Turks and Caicos Islands,Caribbean,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
432,Yes,Turks and Caicos Islands,Caribbean,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
433,Yes,Tuvalu,Oceania,postpaid,9.8,9.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
434,Yes,Tuvalu,Oceania,prepaid,9.8,9.8,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
435,Yes,US Virgin Islands,Caribbean,postpaid,0.3,0.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
436,Yes,US Virgin Islands,Caribbean,prepaid,0.3,0.3,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
437,Yes,Uganda,Africa,postpaid,2.4,2.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
438,Yes,Uganda,Africa,prepaid,2.4,2.4,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
439,Yes,Ukraine,Europe,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
440,Yes,Ukraine,Europe,prepaid,2.2,2.2,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
441,Yes,United Arab Emirates,Middle East,postpaid,2.38,2.38,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
442,Yes,United Arab Emirates,Middle East,prepaid,2.38,2.38,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
443,Yes,United Kingdom,Europe,postpaid,4.2,2.4,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
444,Yes,United Kingdom,Europe,prepaid,4.2,2.4,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
445,Yes,United States,North America,postpaid,1.0,1.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
446,Yes,United States,North America,prepaid,1.0,1.0,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
447,Yes,Uruguay,South America,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
448,Yes,Uruguay,South America,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
449,Yes,Uzbekistan,Central Asia,postpaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
450,Yes,Uzbekistan,Central Asia,prepaid,2.2,2.2,0.28,,https://www.yes.my/roaming/,2026-05-18T02:45:50
451,Yes,Vanuatu,Oceania,postpaid,7.9,7.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
452,Yes,Vanuatu,Oceania,prepaid,7.9,7.9,0.48,,https://www.yes.my/roaming/,2026-05-18T02:45:50
